TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
1636309119.5258791,00000000-0000-0000-0000-000000000537,OTHERS,506.07025146484375,163.072021484375,SUB
1636309119.5258791,00000000-0000-0000-0000-000000000523,AGENT,510.88507080078125,142.38027954101562,SUB
1636309119.5258791,00000000-0000-0000-0000-000000000000,AV,515.1150512695312,124.20183563232422,SUB
1636309119.6536186,00000000-0000-0000-0000-000000000537,OTHERS,506.2498779296875,162.30014038085938,SUB
1636309119.6536186,00000000-0000-0000-0000-000000000523,AGENT,511.0915222167969,141.4931182861328,SUB
1636309119.6536186,00000000-0000-0000-0000-000000000000,AV,515.33642578125,123.2506332397461,SUB
1636309119.7805092,00000000-0000-0000-0000-000000000537,OTHERS,506.4457702636719,161.4582061767578,SUB
1636309119.7805092,00000000-0000-0000-0000-000000000523,AGENT,511.3166198730469,140.52569580078125,SUB
1636309119.7805092,00000000-0000-0000-0000-000000000000,AV,515.577880859375,122.21293640136719,SUB
1636309119.8239152,00000000-0000-0000-0000-000000000537,OTHERS,506.5274353027344,161.1073760986328,SUB
1636309119.8239152,00000000-0000-0000-0000-000000000523,AGENT,511.4104309082031,140.12254333496094,SUB
1636309119.8239152,00000000-0000-0000-0000-000000000000,AV,515.678466796875,121.78050231933594,SUB
1636309119.931875,00000000-0000-0000-0000-000000000537,OTHERS,506.7559509277344,160.12521362304688,SUB
1636309119.931875,00000000-0000-0000-0000-000000000523,AGENT,511.6731262207031,138.99366760253906,SUB
1636309119.931875,00000000-0000-0000-0000-000000000000,AV,515.960205078125,120.5699691772461,SUB
1636309120.0388393,00000000-0000-0000-0000-000000000537,OTHERS,506.9029541015625,159.49356079101562,SUB
1636309120.0388393,00000000-0000-0000-0000-000000000523,AGENT,511.8420104980469,138.2678985595703,SUB
1636309120.0388393,00000000-0000-0000-0000-000000000000,AV,516.1412963867188,119.79156494140625,SUB
1636309120.2233534,00000000-0000-0000-0000-000000000537,OTHERS,507.1315612792969,158.5110321044922,SUB
1636309120.2233534,00000000-0000-0000-0000-000000000523,AGENT,512.1046752929688,137.13912963867188,SUB
1636309120.2233534,00000000-0000-0000-0000-000000000000,AV,516.4230346679688,118.5809326171875,SUB
1636309120.2681,00000000-0000-0000-0000-000000000537,OTHERS,507.2132263183594,158.16015625,SUB
1636309120.2681,00000000-0000-0000-0000-000000000523,AGENT,512.1984252929688,136.73609924316406,SUB
1636309120.2681,00000000-0000-0000-0000-000000000000,AV,516.5236206054688,118.14869689941406,SUB
1636309120.3624368,00000000-0000-0000-0000-000000000537,OTHERS,507.3764953613281,157.45851135253906,SUB
1636309120.3624368,00000000-0000-0000-0000-000000000523,AGENT,512.3861694335938,135.92941284179688,SUB
1636309120.3624368,00000000-0000-0000-0000-000000000000,AV,516.7247924804688,117.28404998779297,SUB
1636309120.4636443,00000000-0000-0000-0000-000000000537,OTHERS,507.55609130859375,156.68670654296875,SUB
1636309120.4636443,00000000-0000-0000-0000-000000000523,AGENT,512.5924682617188,135.0426483154297,SUB
1636309120.4636443,00000000-0000-0000-0000-000000000000,AV,516.9461059570312,116.33302307128906,SUB
1636309120.5550032,00000000-0000-0000-0000-000000000537,OTHERS,507.7519836425781,155.8447265625,SUB
1636309120.5550032,00000000-0000-0000-0000-000000000523,AGENT,512.8176879882812,134.07492065429688,SUB
1636309120.5550032,00000000-0000-0000-0000-000000000000,AV,517.1875610351562,115.29531860351562,SUB
1636309120.5966818,00000000-0000-0000-0000-000000000537,OTHERS,507.8336181640625,155.4939727783203,SUB
1636309120.5966818,00000000-0000-0000-0000-000000000523,AGENT,512.9114990234375,133.6717071533203,SUB
1636309120.5966818,00000000-0000-0000-0000-000000000000,AV,517.2881469726562,114.86300659179688,SUB
1636309120.7411532,00000000-0000-0000-0000-000000000537,OTHERS,508.062255859375,154.51145935058594,SUB
1636309120.7411532,00000000-0000-0000-0000-000000000523,AGENT,513.1742553710938,132.54254150390625,SUB
1636309120.7411532,00000000-0000-0000-0000-000000000000,AV,517.5698852539062,113.65229034423828,SUB
1636309120.8695023,00000000-0000-0000-0000-000000000537,OTHERS,508.2417907714844,153.73983764648438,SUB
1636309120.8695023,00000000-0000-0000-0000-000000000523,AGENT,513.3806762695312,131.65550231933594,SUB
1636309120.8695023,00000000-0000-0000-0000-000000000000,AV,517.7911987304688,112.70113372802734,SUB
1636309120.9076653,00000000-0000-0000-0000-000000000537,OTHERS,508.3070983886719,153.45912170410156,SUB
